geometry,POI,address,node,nearest_sap,destination,sap_name,routes,walking_distance,WT,service_frequency,AWT,TAT,EDF,weighing_factor,bus_ptal,pop_density_per_sq_km,ZONE_NAME,WARD_NO,index_right,metro_ptal,accessibility_index,population_density,pop_density_cat,accessibility_cat,bivariate_cat
"POLYGON ((75.73531211245758 26.967028963457828, 75.73579393073526 26.962363901040483, 75.74083414780769 26.96045471651578, 75.74539295458739 26.963210252778303, 75.74491180711158 26.967875358363262, 75.73987118204083 26.969784884550165, 75.73531211245758 26.967028963457828))",POINT (75.74035268131877 26.96511977981184),,4735581618,POINT (573043.0594942322 2982111.454963078),3901285130.0,B2 BY PASS,"3,3A,AC1,AC2,28,16,27,11,25A,25B",1010.0,16.833333299666666,14.0,11.0,27.833333299666663,1.0778443126809854,0.5,0.5389221563404927,4349.745063944651,,,31,0.1865091703886593,0.725431326729152,4349.745063944651,A,2,2A
"POLYGON ((75.7693961754851 27.01240968450976, 75.76987591559539 27.007742057826405, 75.77491828814178 27.00583047273687, 75.77948132842512 27.00858617220329, 75.77900226010593 27.013253841428163, 75.77395947969902 27.015165768677218, 75.7693961754851 27.01240968450976))",POINT (75.77443890010584 27.01049809999458),,11586109283,POINT (576330.7748723744 2988051.30225003),6734556964.0,NINDHAR MOD,"1,15",783.0,13.0499999739,20.0,14.0,27.0499999739,1.1090573023640071,0.5,0.5545286511820036,4349.745063944651,,,46,0.137352155930419,0.6918808071124226,4349.745063944651,A,2,2A
"POLYGON ((75.79842784010772 26.96552090900669, 75.79890519705249 26.96085596811539, 75.8039429606739 26.95894468414445, 75.8085037740382 26.961697998778288, 75.80802708800987 26.966362981733994, 75.80298891768766 26.96827460802358, 75.79842784010772 26.96552090900669))",POINT (75.80346595514621 26.963609625315666),,8621271461,POINT (578514.1500891678 2982052.2377924677),2392800545.0,VIDHYADHAR NAGAR,9A,2166.0,36.0999999278,30.0,19.0,55.0999999278,0.5444646105137994,0.5,0.2722323052568997,11663.463084895402,HAWA MAHAL,69.0,489,0.2952755910952322,0.5675078963521318,11663.463084895402,B,1,1B
"POLYGON ((75.76866213833686 26.87822093568175, 75.76914096931291 26.873560960606007, 75.77417327051167 26.87165308485334, 75.7787271469646 26.87440484247265, 75.77824898508962 26.87906486019067, 75.77321627764744 26.880973077679176, 75.76866213833686 26.87822093568175))",POINT (75.77369479020437 26.876313060455225),,3787115759,POINT (576768.5866713134 2973090.1573510882),3783098185.0,MAHESH NAGAR MOD,"7,32,23",110.0,1.8333333296666663,11.0,9.5,11.333333329666669,2.6470588243858133,0.5,1.3235294121929069,12871.307319488067,SANGANER,24.0,286,1.1111111126748972,2.434640524867804,12871.307319488067,B,3,3B
"POLYGON ((75.79334512753125 26.873339502545015, 75.79382218546203 26.86867982143683, 75.79885320492879 26.86677124634898, 75.80340757213673 26.86952201042293, 75.80293118326549 26.874181733745587, 75.79789975811363 26.876090650811893, 75.79334512753125 26.873339502545015))",POINT (75.79837649747672 26.87143092774787),,8637211900,,,,,,6.6499999867,15.0,11.5,18.1499999867,1.6528925631946816,0.5,0.8264462815973408,11718.007465381665,MALVIYA NAGAR,40.0,164,0.3246753252684545,1.1511216068657952,11718.007465381665,B,3,3B
"POLYGON ((75.87679501562357 26.908862045429117, 75.87726644673575 26.904200389663142, 75.88229703096677 26.902288016289177, 75.88685658849685 26.905036955754067, 75.88638582733951 26.909698652252622, 75.8813548386844 26.911611368585806, 75.87679501562357 26.908862045429117))",POINT (75.88182595023297 26.90694967157099),,8582782997,POINT (586899.2125736783 2974623.9485556087),5585569073.0,MURGI KHANA,"14,32",3689.0,61.483333210366666,15.0,11.5,72.98333321036667,0.4110527524623766,0.5,0.2055263762311883,2977.263986041662,ADARSH NAGAR,49.0,517,0.2242152470583898,0.4297416232895781,2977.263986041662,A,1,1A
"POLYGON ((75.77009843013799 26.864241810941348, 75.77057706001503 26.8595826364318, 75.77560825738814 26.85767509700044, 75.7801612309158 26.860426390403493, 75.7796832698637 26.865085607539356, 75.7746516664458 26.86699348867792, 75.77009843013799 26.864241810941348))",POINT (75.77512997802528 26.862334272016824),,8637461243,POINT (576131.3313959595 2970829.7402659096),10078652380.0,KV NO.5,23,3188.0,53.133333227066665,20.0,14.0,67.13333322706666,0.4468718974303017,0.5,0.2234359487151508,12871.307319488067,SANGANER,24.0,326,0.5040604881310843,0.7274964368462351,12871.307319488067,B,2,2B
"POLYGON ((75.78255003276122 26.83713430961744, 75.78302759254514 26.832476694716068, 75.78805629220875 26.8305694821543, 75.79260783753999 26.833319542773634, 75.79213094606794 26.83797720010172, 75.78710184093966 26.839884754415785, 75.78255003276122 26.83713430961744))",POINT (75.78757908258524 26.835227097433783),,3793717281,POINT (578896.7592357007 2968491.639219793),3793717300.0,TARO KI KOOT,"3,3A,AC1,AC2,28,16,27,11",737.0,12.283333308766666,15.0,11.5,23.783333308766665,1.2613875275818398,0.5,0.6306937637909199,6416.028510357767,SANGANER,25.0,92,0.2286585370147977,0.8593523008057177,6416.028510357767,B,2,2B
"POLYGON ((75.73412680355304 26.931624200658373, 75.73460845057475 26.926961156025904, 75.73964604626987 26.92505298194079, 75.74420240252087 26.927807510979914, 75.74372142558899 26.932470598823507, 75.73868342230293 26.934379114448944, 75.73412680355304 26.931624200658373))",POINT (75.73916475067134 26.929716027448432),,3790077806,POINT (573791.3127059093 2979370.3458554978),3789915939.0,LAL MANDIR,6A,1581.0,26.3499999473,11.0,9.5,35.8499999473,0.8368200849121455,0.5,0.4184100424560728,12623.856464904877,VIDHYADHAR NAGAR,10.0,402,0.2107234843593661,0.6291335268154389,12623.856464904877,B,2,2B
"POLYGON ((75.75979017720337 27.011564870816528, 75.76027058906573 27.00689728684345, 75.76531325424581 27.004986051360433, 75.76987591559539 27.007742057826405, 75.7693961754851 27.01240968450976, 75.76435310225985 27.014321262048988, 75.75979017720337 27.011564870816528))",POINT (75.76483319450317 27.009653635998657),,4725959871,POINT (576330.7748723744 2988051.30225003),6734556964.0,NINDHAR MOD,"1,15",650.0,10.833333311666664,16.0,12.0,22.833333311666664,1.313868614385423,0.5,0.6569343071927115,4349.745063944651,,,240,0.1383551117192297,0.7952894189119413,4349.745063944651,A,2,2A
"POLYGON ((75.80823284531338 26.916973205326016, 75.80870916521981 26.91231103965405, 75.81374291212853 26.910400759273113, 75.81830074503046 26.91315230232605, 75.81782509508994 26.91781450992339, 75.81279094226853 26.919725132574513, 75.80823284531338 26.916973205326016))",POINT (75.81326694307417 26.915062925112533),,318559841,POINT (581102.7838761593 2977228.1914716447),316944182.0,AJMERI GATE,"6A,9A,3,23,AC1,AC2,16,27A,14,28,34,1A,3A,AC7,11,32,25A,25B",823.0,13.716666639233331,120.0,64.0,77.71666663923334,0.386017585381811,0.5,0.1930087926909055,4349.745063944651,MALVIYA NAGAR,44.0,365,0.93750000140625,1.1305087940971554,4349.745063944651,A,3,3A
"POLYGON ((75.75212194240203 26.897926725917543, 75.75260207946346 26.89326561497739, 75.75763647452946 26.891357756547624, 75.76219113933786 26.89411066746584, 75.76171167173356 26.898771821324363, 75.75667686985045 26.900680021378353, 75.75212194240203 26.897926725917543))",POINT (75.75715668843634 26.896018868178516),,3780825961,POINT (574853.6189018721 2975286.8758732784),5481779886.0,PURANI CHUNGI AGRA ROAD,"14,32",709.0,11.816666643033331,8.0,8.0,19.816666643033333,1.5138772095430428,1.0,1.5138772095430428,10838.853416214664,CIVIL LINES,23.0,411,0.7194244615944654,2.233301671137508,10838.853416214664,B,3,3B
"POLYGON ((75.85602457747797 26.97056351601193, 75.85649790834844 26.965898325261882, 75.86153390748098 26.96398495109825, 75.86609698132264 26.96673642478119, 75.86562432159803 26.971401656584472, 75.86058791687292 26.9733153736837, 75.85602457747797 26.97056351601193))",POINT (75.86106092775383 26.96865014158481),,8613978005,POINT (586146.3883423981 2982421.465239453),4801139339.0,SADWA,30,1033.0,17.216666632233334,16.0,12.0,29.21666663223333,1.0268111820430073,0.5,0.5134055910215036,2659.749587464012,AMER ANSIK,77.0,120,0.2211302215464023,0.734535812567906,2659.749587464012,A,2,2A
"POLYGON ((75.77514861750319 26.95641570832236, 75.77562755083305 26.951751272503216, 75.78066549325085 26.949841027747947, 75.78522490938768 26.952594876797047, 75.78474664673884 26.957259355093882, 75.77970829725894 26.959169941896057, 75.77514861750319 26.95641570832236))",POINT (75.78018691137389 26.954505464063846),,3785810745,POINT (578022.4941100192 2982230.166555475),2392800611.0,MANDIR MOD,9A,1158.0,19.2999999614,15.0,11.5,30.7999999614,0.974025975246669,0.5,0.4870129876233345,4349.745063944651,,,527,0.2738892275315073,0.7609022151548419,4349.745063944651,A,2,2A
"POLYGON ((75.88244783272633 26.852939786941416, 75.88291847215298 26.848281334152958, 75.8879446448039 26.846370318008947, 75.89250058164977 26.84911741184337, 75.89203061107165 26.853775905304378, 75.88700403478632 26.8556872642905, 75.88244783272633 26.852939786941416))",POINT (75.88747435513855 26.851028770238205),,8633865498,POINT (588588.3506244372 2972005.478080185),4744367845.0,LUNIYAWAS,27A,2140.0,35.66666659533333,14.0,11.0,46.66666659533333,0.642857143839796,0.5,0.321428571919898,2161.559325661986,BAGRU ANSIK,34.0,54,0.1422137950117306,0.4636423669316286,2161.559325661986,A,1,1A
"POLYGON ((75.71376390057532 26.89453981936058, 75.71424671507357 26.889878881774553, 75.71928227293364 26.887972414405287, 75.72383542383301 26.890726543442373, 75.72335327863499 26.895387524619014, 75.71831731322398 26.897294333199998, 75.71376390057532 26.89453981936058))",POINT (75.71879980958313 26.892633353043863),,3783280045,POINT (572449.0385388383 2975821.864296606),3783281467.0,CHITRKOOT PULIYA,7,2072.0,34.533333264266666,15.0,11.5,46.033333264266666,0.6517016664376002,0.5,0.3258508332188001,2634.526421058386,JHOTWARA ANSIK,12.0,423,0.2107234843593661,0.5365743175781662,2634.526421058386,A,1,1A
"POLYGON ((75.80436014978167 26.860203364498485, 75.80483633858324 26.85554444197602, 75.80986596233747 26.853635857326534, 75.81441980258025 26.856385853179344, 75.81394428260046 26.861044817732648, 75.80891425354307 26.8629537444344, 75.80436014978167 26.860203364498485))",POINT (75.80939012381499 26.858294780030274),,3785004276,POINT (580423.3598813235 2971076.6147517543),3779498767.0,PRADHAN MARG,25A,120.0,1.999999996,11.0,9.5,11.499999996,2.608695653081285,0.5,1.3043478265406427,16163.925645428406,MALVIYA NAGAR,38.0,370,0.2496186386576572,1.5539664651982998,16163.925645428406,B,3,3B
"POLYGON ((75.83985470696722 26.891525412125105, 75.84032861830684 26.88686472111897, 75.84535927633472 26.884954073941653, 75.84991642797365 26.88770377528214, 75.84944318616107 26.89236450767821, 75.84441212316953 26.894275497375972, 75.83985470696722 26.891525412125105))",POINT (75.84488571540157 26.889614764806005),,8606075300,POINT (582760.681641879 2975542.2329443917),317190876.0,BARAF KHANA,7,1262.0,21.033333291266665,10.0,9.0,30.033333291266665,0.9988901234856818,0.5,0.4994450617428409,6564.253665162864,ADARSH NAGAR,48.0,438,0.3417505227400644,0.8411955844829053,6564.253665162864,B,2,2B
"POLYGON ((75.80843829919748 26.8676130884419, 75.80891425354307 26.8629537444344, 75.81394428260046 26.861044817732648, 75.81849876260962 26.86379489295245, 75.81802347724305 26.868454278914673, 75.81299304287523 26.870363547734446, 75.80843829919748 26.8676130884419))",POINT (75.81346867858855 26.86570416188584),,3784608654,POINT (580206.8097658787 2971805.1957828943),6738527554.0,MNIT,6A,1369.0,22.81666662103333,20.0,14.0,36.816666621033335,0.8148483486786123,0.5,0.4074241743393061,4026.669272287336,MALVIYA NAGAR,39.0,420,0.2594781610711981,0.6669023354105041,4026.669272287336,A,2,2A
"POLYGON ((75.87836290939781 26.845533935119924, 75.87883378434456 26.840875903500276, 75.88385955336757 26.8389652301326, 75.88841485105891 26.841712245640313, 75.8879446448039 26.846370318008947, 75.88291847215298 26.848281334152958, 75.87836290939781 26.845533935119924))",POINT (75.88338902812794 26.843623261228757),,8622217303,POINT (589218.4437619437 2968700.1027040426),3833792418.0,DANTLI PHATAK,"AC7,27",2221.0,37.016666592633335,10.0,9.0,46.016666592633335,0.6519377047793942,0.5,0.3259688523896971,2161.559325661986,BAGRU ANSIK,34.0,342,0.1297484324569625,0.4557172848466596,2161.559325661986,A,1,1A
"POLYGON ((75.86845928598002 26.94341425889391, 75.86893154821546 26.938750624622166, 75.87396504113248 26.936837578421326, 75.87852667681234 26.939587823543818, 75.87805508520567 26.94425149866998, 75.87302118727749 26.94616488785137, 75.86845928598002 26.94341425889391))",POINT (75.87349312968483 26.94150121230123),,6186388543,POINT (587235.9893935048 2981263.236543042),1007350438.0,JAISINGHPURA KHOR,34,1027.0,17.116666632433333,8.0,8.0,25.116666632433333,1.1944260135722302,1.0,1.1944260135722302,3711.075770218748,HAWA MAHAL,76.0,337,0.2073732722812122,1.4017992858534425,3711.075770218748,A,3,3A
"POLYGON ((75.71114288329659 26.873143701105683, 75.71162572805953 26.868483985410514, 75.71665977359795 26.866578193745596, 75.72121138170347 26.86933177669019, 75.7207292058069 26.87399153603525, 75.71569475292505 26.87589766881788, 75.71114288329659 26.873143701105683))",POINT (75.71617727977284 26.871237910509148),,8610967412,POINT (571755.7157676127 2972678.2181880553),8120330779.0,NARAIN VIHAR,32,840.0,13.999999972,35.0,21.5,35.499999972,0.8450704232017457,0.5,0.4225352116008729,4127.213848731749,SANGANER,29.0,532,0.2107234843593661,0.633258695960239,4127.213848731749,A,2,2A
"POLYGON ((75.83540091520378 26.982882189260888, 75.83587578801698 26.97821628294344, 75.840913482991 26.976303268308882, 75.84547671129988 26.979055817265174, 75.84500250983415 26.983721764988363, 75.83996440869906 26.985635122381638, 75.83540091520378 26.982882189260888))",POINT (75.84043896156774 26.98096917456302),,8384426555,POINT (584868.4424527058 2985406.7869678596),3590694363.0,AMER,AC1,7136.0,118.93333309546666,8.0,8.0,126.93333309546666,0.2363445382580238,1.0,0.2363445382580238,2659.749587464012,AMER ANSIK,77.0,408,0.1926163727570988,0.4289609110151225,2659.749587464012,A,1,1A
"POLYGON ((75.83292556835498 26.91208193623852, 75.83340011352017 26.907420065914696, 75.83843257454693 26.905509085518403, 75.84299089574846 26.90825963296552, 75.84251702050635 26.912921544786446, 75.83748415412666 26.914832867695253, 75.83292556835498 26.91208193623852))",POINT (75.83795838004283 26.910170955774127),,8642509724,POINT (583456.833007061 2976341.384320637),7058917519.0,TP NAGAR MOD,"1A,3,14,34,32",745.0,12.416666641833332,15.0,11.5,23.91666664183333,1.254355401999296,0.5,0.627177700999648,32530.281194335847,ADARSH NAGAR,51.0,304,0.6331340144186393,1.2603117154182872,21472.84309253016,B,3,3B
"POLYGON ((75.84287707329372 26.814238701168428, 75.84335022517386 26.80958243806819, 75.84837496669974 26.807673826054515, 75.85292696030123 26.810421134864384, 75.8524544764106 26.815077439354162, 75.84742933091606 26.816986393676594, 75.84287707329372 26.814238701168428))",POINT (75.84790216440074 26.812330088954017),,7087872562,POINT (583137.95029687 2965321.5405066554),3778163400.0,NRI,3,1349.0,22.483333288366666,10.0,9.0,31.483333288366666,0.9528851257654232,0.5,0.4764425628827115,3336.9779937530966,BAGRU ANSIK,33.0,356,0.1245502355023825,0.600992798385094,3336.9779937530966,A,1,1A
"POLYGON ((75.82637660869749 26.833935587209055, 75.82685106115768 26.829278183524828, 75.83187789454001 26.827369582077495, 75.83643067998938 26.830118042147276, 75.83595689587541 26.834775487495648, 75.8309296579529 26.836684431142153, 75.82637660869749 26.833935587209055))",POINT (75.83140379195996 26.83202698572452),,3963083264,POINT (582983.0737157963 2968588.516279088),8611217506.0,JAGATPURA PHATAK,AC7,975.0,16.2499999675,14.0,11.0,27.2499999675,1.1009174325056814,0.5,0.5504587162528407,3336.9779937530966,BAGRU ANSIK,33.0,21,0.1762804821693047,0.7267391984221454,3336.9779937530966,A,2,2A
"POLYGON ((75.7633884621358 26.83544657740208, 75.76386735842749 26.830789047857373, 75.76889664078199 26.828882528109162, 75.77344743266279 26.831633196390822, 75.77296920460563 26.83629076869772, 75.76793951641997 26.83819762999281, 75.7633884621358 26.83544657740208))",POINT (75.76841809474062 26.833540058212428),,9819416508,POINT (576288.8100109895 2968858.379148914),319083661.0,SUMER NAGAR,34,837.0,13.9499999721,14.0,11.0,24.9499999721,1.2024048109638117,0.5,0.6012024054819057,4127.213848731749,SANGANER,29.0,317,0.2231866092232785,0.8243890147051842,4127.213848731749,A,2,2A
"POLYGON ((75.76195137104335 26.849420768642393, 75.76243046845775 26.84476243783417, 75.76746085376405 26.842855581619848, 75.77201254767233 26.84560671467016, 75.77153411876822 26.850265088256588, 75.76650332743232 26.852172286046546, 75.76195137104335 26.849420768642393))",POINT (75.76698210675433 26.847513913005923),,11226761619,POINT (576494.6487270269 2969815.54367631),3078013833.0,VIJAY PATH,9A,441.0,7.349999985299999,120.0,64.0,71.3499999853,0.4204625088462621,0.5,0.210231254423131,12246.268151501052,SANGANER,27.0,105,0.3143006815607249,0.5245319359838558,12246.268151501052,B,1,1B
"POLYGON ((75.76003169973016 26.962146067163513, 75.76051173995323 26.9574812962148, 75.76555067413886 26.955571406799343, 75.77010997552631 26.958325946458373, 75.76963060606445 26.962990760145445, 75.76459126444067 26.964900991467214, 75.76003169973016 26.962146067163513))",POINT (75.76507098551411 26.960236178390417),,4587111239,POINT (576591.5100218008 2982320.9276221157),8630904588.0,KHETAN HOS,"1,1A,15",800.0,13.333333306666669,15.0,11.5,24.833333306666667,1.2080536925724066,0.5,0.6040268462862033,4349.745063944651,,,332,0.2487906017085226,0.8528174479947259,4349.745063944651,A,2,2A
"POLYGON ((75.71203847985342 26.957912779735242, 75.71252187329414 26.95324822500498, 75.71756226419852 26.951340080005608, 75.72211967000686 26.954096148378834, 75.72163694713083 26.958760746689634, 75.7165961478683 26.960669233078754, 75.71203847985342 26.957912779735242))",POINT (75.71707922258125 26.95600463583146),,3784365828,POINT (571640.7064031751 2980845.936631821),3956216415.0,RAVAN GATE,24,1642.0,27.366666611933333,15.0,11.5,38.86666661193333,0.7718696408811406,0.5,0.3859348204405703,9560.825432003918,JHOTWARA ANSIK,11.0,268,0.1324600782598306,0.518394898700401,9560.825432003918,B,1,1B
"POLYGON ((75.80293118326549 26.874181733745587, 75.80340757213673 26.86952201042293, 75.80843829919748 26.8676130884419, 75.81299304287523 26.870363547734446, 75.81251732310193 26.875023313103622, 75.80748619053983 26.8769325771658, 75.80293118326549 26.874181733745587))",POINT (75.80796226075972 26.872272811964944),,4720219569,POINT (580206.8097658787 2971805.1957828943),6738527554.0,MNIT,6A,2582.0,43.03333324726667,10.0,9.0,52.03333324726667,0.5765534923053562,0.5,0.2882767461526781,4026.669272287336,MALVIYA NAGAR,39.0,227,0.2735978117247828,0.5618745578774609,4026.669272287336,A,1,1A
"POLYGON ((75.74465908705035 27.017298196386577, 75.74514060780477 27.01263027836439, 75.75018426579965 27.010719400408277, 75.75474681144881 27.013476098591415, 75.75426596252653 27.0181440595851, 75.7492218961096 27.020055279456265, 75.74465908705035 27.017298196386577))",POINT (75.74970309731067 27.015387319241572),,3778020963,POINT (576330.7748723744 2988051.30225003),6734556964.0,NINDHAR MOD,"1,15",2290.0,38.16666659033333,8.0,8.0,46.16666659033333,0.6498194956592684,1.0,0.6498194956592684,4349.745063944651,,,330,0.1194346760988217,0.7692541717580902,4349.745063944651,A,2,2A
"POLYGON ((75.69458541246605 26.892842451967645, 75.69506956544606 26.888181602066904, 75.7001057029774 26.886275830550915, 75.70465809543263 26.889030567962546, 75.70417461167368 26.893691461789942, 75.69913806622495 26.895597574311093, 75.69458541246605 26.892842451967645))",POINT (75.69962190123444 26.890936681685154),,8628132527,POINT (571126.7639187786 2973130.450876301),8120330622.0,KAMLA NEHRU NAGAR,"26,32",3358.0,55.96666655473333,8.0,8.0,63.96666655473333,0.4689942686685163,1.0,0.4689942686685163,2634.526421058386,JHOTWARA ANSIK,12.0,484,0.2107234843593661,0.6797177530278824,2634.526421058386,A,2,2A
"POLYGON ((75.78353547158665 26.92186067511035, 75.78401356671742 26.917198215270417, 75.7890485980331 26.915288635946897, 75.79360594067708 26.918041174468026, 75.79312851555427 26.922703676661754, 75.78809307776633 26.92461359801265, 75.78353547158665 26.92186067511035))",POINT (75.78857085394505 26.919951096190005),,5491109712,POINT (578375.2684279917 2977872.5052481974),2105800715.0,RAILWAY STATION,"AC7,AC2,AC8,1",124.0,2.066666662533333,16.0,12.0,14.066666662533333,2.1327014224276186,0.5,1.0663507112138093,4349.745063944651,,,10,2.1003500601909733,3.1667007714047823,4349.745063944651,A,3,3A
"POLYGON ((75.86720428394992 26.90802478528575, 75.86767638497929 26.903363170420544, 75.87270726407435 26.901451144021614, 75.87726644673575 26.904200389663142, 75.87679501562357 26.908862045429117, 75.87176373191993 26.91077441468489, 75.86720428394992 26.90802478528575))",POINT (75.87223551346909 26.90611275849298),,8584956351,POINT (586180.4745813773 2974861.8126350944),3783537515.0,SHARMA BHOJNALAYA,"14,32",4470.0,74.499999851,8.0,8.0,82.499999851,0.3636363642931129,1.0,0.3636363642931129,2977.263986041662,ADARSH NAGAR,49.0,508,0.2475247529376205,0.6111611172307334,2977.263986041662,A,2,2A
"POLYGON ((75.8219081539594 26.925228759610736, 75.82238356882702 26.92056613136507, 75.82741742824194 26.918655161047234, 75.83197627851182 26.9214064765685, 75.83150153380599 26.92606914649496, 75.82646726865546 26.92798045925146, 75.8219081539594 26.925228759610736))",POINT (75.82694236423562 26.923317789334256),,11572548709,POINT (582071.5115816877 2978193.079830795),8035833209.0,BADI CHOPAR,"AC1,1,30,34",62.0,1.0333333312666666,8.0,8.0,9.033333331266666,3.321033211091897,1.0,3.321033211091897,60893.75339936236,KISHAN POLE,58.0,17,3.141361257564211,6.462394468656108,21472.84309253016,B,3,3B
"POLYGON ((75.75306975511845 26.98271813975339, 75.75355043393955 26.9780521933045, 75.75859117512044 26.97614197619646, 75.76315164529673 26.978897363672537, 75.7626716376333 26.98356335296818, 75.75763048862258 26.985473911973077, 75.75306975511845 26.98271813975339))",POINT (75.75811084815327 26.980807923362235),,4724005000,POINT (575514.1103291867 2983350.7442362434),4141406915.0,KESHAV PURA,26,1481.0,24.683333283966665,15.0,11.5,36.18333328396666,0.8291110098829236,0.5,0.4145555049414618,4349.745063944651,,,367,0.1768694117549577,0.5914249166964196,4349.745063944651,A,1,1A
"POLYGON ((75.87145081326429 26.866079855727495, 75.87192231951347 26.861420642514894, 75.87694988896256 26.859509632958297, 75.8815063561654 26.862257493877113, 75.88103551900358 26.866916747945194, 75.87600754553868 26.86882810027107, 75.87145081326429 26.866079855727495))",POINT (75.87647873267446 26.864168845720606),,8631246689,POINT (588588.3506244372 2972005.478080185),4744367845.0,LUNIYAWAS,27A,2454.0,40.8999999182,8.0,8.0,48.8999999182,0.6134969335415962,1.0,0.6134969335415962,2161.559325661986,BAGRU ANSIK,34.0,246,0.1679574511000056,0.7814543846416019,2161.559325661986,A,2,2A
"POLYGON ((75.89752645947816 26.847206049817476, 75.89799599700407 26.842547936867682, 75.90302117646408 26.84063657199546, 75.90757722164511 26.843382977124588, 75.90710835288561 26.8480411304877, 75.90208277016589 26.84995283834043, 75.89752645947816 26.847206049817476))",POINT (75.9025519885539 26.845294684241523),,8610125005,POINT (589218.4437619437 2968700.1027040426),3833792418.0,DANTLI PHATAK,"AC7,27",1145.0,19.083333295166664,8.0,8.0,27.083333295166664,1.107692309253302,1.0,1.107692309253302,4349.745063944651,,,144,0.1317041050320892,1.2393964142853913,4349.745063944651,A,3,3A
"POLYGON ((75.845181024738 26.93432309870366, 75.84565486373911 26.929659966893226, 75.85068854084557 26.927747958762165, 75.85524878431163 26.93049873976394, 75.85477561570607 26.935161912842116, 75.84974153322591 26.937074263682884, 75.845181024738 26.93432309870366))",POINT (75.8502150526692 26.932411090397384),,8605044673,POINT (583117.8096858803 2980046.0517907757),2265674528.0,GOVIND NAGAR,"AC1,30,34",1802.0,30.033333273266667,8.0,8.0,38.03333327326666,0.7887817716225984,1.0,0.7887817716225984,11417.992616303596,ADARSH NAGAR,55.0,239,0.3913043485270321,1.1800861201496309,11417.992616303596,B,3,3B
"POLYGON ((75.81944913372212 26.854476921950752, 75.81992421949587 26.849818336990534, 75.8249528528101 26.847909401428954, 75.82950680526622 26.850658708668046, 75.82903238823359 26.855317335399533, 75.8240033499907 26.857226613152733, 75.81944913372212 26.854476921950752))",POINT (75.8244781171704 26.852567986425555),,317151347,POINT (581881.6888168352 2970757.4701157496),3787492069.0,APEX CIRCLE,AC7,407.0,6.783333319766666,16.0,12.0,18.783333319766665,1.5971606045253672,0.5,0.7985803022626836,16163.925645428406,MALVIYA NAGAR,38.0,73,0.2026570596043063,1.00123736186699,16163.925645428406,B,3,3B
"POLYGON ((75.85744437097713 26.9565687422524, 75.85791750276314 26.951904350072972, 75.86295239601127 26.949991313615637, 75.8675145628547 26.95274232646301, 75.86704210193709 26.957406759680445, 75.86200680329473 26.95932013904462, 75.85744437097713 26.9565687422524))",POINT (75.86247961521372 26.954655705512614),,4303241451,POINT (585610.5447344757 2981306.540301679),1007351206.0,JAISINGHPHURA MOD,"30,34",712.0,11.866666642933334,8.0,8.0,19.86666664293333,1.5100671158979326,1.0,1.5100671158979326,3711.075770218748,HAWA MAHAL,76.0,176,0.2785946453076225,1.788661761205555,3711.075770218748,A,3,3A
"POLYGON ((75.75644075619662 26.855986329432405, 75.75692028852916 26.851327619582072, 75.76195137104335 26.849420768642393, 75.76650332743232 26.852172286046546, 75.76602446372853 26.85683103876699, 75.7609929749938 26.85873823124523, 75.75644075619662 26.855986329432405))",POINT (75.76147218921518 26.854079479125367),,8637186693,POINT (575333.0060724746 2970805.6679405733),5487854413.0,VT ROAD,23,428.0,7.133333319066667,8.0,8.0,15.133333319066669,1.9823788564944007,1.0,1.9823788564944007,4127.213848731749,SANGANER,29.0,115,0.3267973862175516,2.309176242711952,4127.213848731749,A,3,3A
"POLYGON ((75.71638658258993 26.915941369071323, 75.71686936668563 26.911279210417877, 75.72190643775224 26.90937206742582, 75.72646113246836 26.91212674181364, 75.72597901810713 26.91678894399828, 75.72094153928191 26.918696428295977, 75.71638658258993 26.915941369071323))",POINT (75.72142400501438 26.914034227115955),,11201560427,POINT (572482.9982109143 2977251.948547417),3784330965.0,BAJRI MANDI PULIYA,"7,14",904.0,15.066666636533332,20.0,14.0,29.06666663653333,1.0321100928131048,0.5,0.5160550464065524,2634.526421058386,JHOTWARA ANSIK,12.0,237,0.2107234843593661,0.7267785307659186,2634.526421058386,A,2,2A
"POLYGON ((75.85051411167878 26.97714245408689, 75.85098787776657 26.972476884780292, 75.85602457747797 26.97056351601193, 75.86058791687292 26.9733153736837, 75.86011482205089 26.97798098413546, 75.85507771655516 26.979894695802415, 75.85051411167878 26.97714245408689))",POINT (75.85555116263393 26.97522908510981),,8559118970,POINT (584868.4424527058 2985406.7869678596),3590694363.0,AMER,AC1,1571.0,26.183333280966664,14.0,11.0,37.18333328096666,0.8068130894374751,0.5,0.4034065447187375,2659.749587464012,AMER ANSIK,77.0,2,0.241513484954803,0.6449200296735406,2659.749587464012,A,2,2A
"POLYGON ((75.89062030444711 26.86775298835578, 75.89109047248408 26.86309369360016, 75.89611745241034 26.861181991706147, 75.90067466793414 26.863929241626167, 75.9002051690594 26.868588576901367, 75.89517778548581 26.870500621769054, 75.89062030444711 26.86775298835578))",POINT (75.895647634243 26.865841285831106),,8634127776,POINT (588588.3506244372 2972005.478080185),4744367845.0,LUNIYAWAS,27A,451.0,7.516666651633333,26.0,17.0,24.516666651633333,1.223657376685071,0.5,0.6118286883425353,2161.559325661986,BAGRU ANSIK,34.0,20,0.1640988242722641,0.7759275126147994,2161.559325661986,A,2,2A
